-4.780636567272377180e-01 1.168449920714528800e-01 1.209904032871073287e+00 -7.821241545774380022e-01
-4.526103532867237766e-01 9.853381137756471453e-02 1.272665172025696956e+00 -9.155590346944082469e-01
-4.272165336180661077e-01 8.174571832809868210e-02 1.269690983432882447e+00 -8.394046524733012049e-01
-4.012377549825367207e-01 6.407717919899488801e-02 1.298938931776469907e+00 -8.834269564551895382e-01
-3.753397811898984693e-01 4.754669570072871110e-02 1.294898689631911903e+00 -8.265241749133086513e-01
-3.493702793339902302e-01 3.141746656120574660e-02 1.298475092795412955e+00 -8.064614569761481278e-01
-3.237895362282040002e-01 1.703601519448656038e-02 1.279037155289311833e+00 -7.190725683359593390e-01
-2.973653926868765063e-01 2.841074212188085535e-05 1.321207177066374028e+00 -8.503802226182338719e-01
-2.717606277544422078e-01 -1.418653865972252515e-02 1.280238246621715703e+00 -7.107474700922202793e-01
-2.481037877660738078e-01 -2.196996436672336850e-02 1.182841999418419832e+00 -3.891712853500421399e-01
-2.254536325137837527e-01 -2.662473970780758828e-02 1.132507762614502811e+00 -2.327387670542109543e-01
-2.024050772939096632e-01 -3.298290781852403208e-02 1.152427760993705030e+00 -3.179084055358221694e-01
-1.792231682488522881e-01 -4.022858946102614991e-02 1.159095452252868474e+00 -3.622840821251059884e-01
-1.575406924304718348e-01 -4.291977838238165283e-02 1.084123790919022223e+00 -1.345594460677751458e-01
-1.347113224711616875e-01 -5.007007914236442231e-02 1.141468497965506979e+00 -3.575150379991385297e-01
-1.109552172852226876e-01 -6.102408378425125401e-02 1.187805259296949911e+00 -5.477002320943415992e-01
-8.546119783085469324e-02 -7.867138268730254624e-02 1.274700972718399772e+00 -8.823649451525643617e-01
-6.291770798296367206e-02 -8.736988597841596760e-02 1.127174492394550809e+00 -4.349251645556708179e-01
-4.297637373258600402e-02 -8.842606846767318840e-02 9.970667125188834579e-01 -5.280912446286134543e-02
-2.098405747769183788e-02 -9.759234933110656762e-02 1.099615812744708210e+00 -4.583140431716691277e-01
1.165149839170813439e-03 -1.085805051613982358e-01 1.107460365843132566e+00 -5.494077915145836322e-01
2.405490014563792592e-02 -1.235037782169653708e-01 1.144487515323355575e+00 -7.461636527783567230e-01
4.286225028642739326e-02 -1.263066790035516362e-01 9.403675070394733604e-01 -1.401450393293131036e-01
6.051930295902940848e-02 -1.269122225859675712e-01 8.828526336301008026e-01 -3.027717912079637419e-02
7.836206415648044876e-02 -1.298285226630989109e-01 8.921380598725517919e-01 -1.458150038565676210e-01
9.760936846184579962e-02 -1.391946937426113140e-01 9.623652152682675709e-01 -4.683085539756206561e-01
1.134825735110897571e-01 -1.390607253391726861e-01 7.936602524621976240e-01 6.698420171931729339e-03
1.292692384957454810e-01 -1.404821742839622856e-01 7.893332492327855832e-01 -7.107244723948054343e-02
1.450859463384895354e-01 -1.438686625849167622e-01 7.908353921372022199e-01 -1.693244150477241916e-01
1.600054407444386761e-01 -1.461486099204761524e-01 7.459747202974568170e-01 -1.139973667779694694e-01
1.732518615224075686e-01 -1.447483260379106018e-01 6.623210388984451802e-01 7.001419412827787625e-02
1.868602091069439530e-01 -1.464858412862806991e-01 6.804173792268188858e-01 -8.687576241850526737e-02
1.998901847388988018e-01 -1.482241964100678433e-01 6.514987815977426600e-01 -8.691775618935779213e-02
2.104315963282314406e-01 -1.435740451054687838e-01 5.270705794666313837e-01 2.325075652299533335e-01
2.209219078692541138e-01 -1.406609987021548991e-01 5.245155770511338300e-01 1.456523201656939326e-01
2.308494286494100767e-01 -1.377257512415513974e-01 4.963760390077978646e-01 1.467623730301748641e-01
2.372978910318850332e-01 -1.249237448530796241e-01 3.224231191237483252e-01 6.401003194235883598e-01
2.462066569198296528e-01 -1.220756556245499169e-01 4.454382943972315934e-01 1.424044614264850517e-01
2.543169594288071100e-01 -1.181612632322521783e-01 4.055151254488728596e-01 1.957196196148870415e-01
2.654745247310711376e-01 -1.260909144935247750e-01 5.578782651132010439e-01 -3.964825630636300557e-01
2.733602607972012155e-01 -1.246728929598987790e-01 3.942868033065031197e-01 7.090107668129991270e-02
2.812168688815709916e-01 -1.248139572885988008e-01 3.928304042184893596e-01 -7.053216435001008477e-03
2.906209089505025212e-01 -1.318247177707639328e-01 4.702020034465762555e-01 -3.505380241082567960e-01
2.974150831602997980e-01 -1.317997619535100917e-01 3.397087104898649512e-01 1.247790862691944280e-03
3.038640354671088284e-01 -1.323635996215369037e-01 3.224476153404506884e-01 -2.819188340134120424e-02
3.082395252672270325e-01 -1.277084541180088795e-01 2.187744900059105935e-01 2.327572751764008241e-01
3.127627448249368780e-01 -1.252500680012299805e-01 2.261609778854918040e-01 1.229193058389448784e-01
3.159593313673926263e-01 -1.199894010259207611e-01 1.598293271227875512e-01 2.630333487654611946e-01
3.196057256756478782e-01 -1.178423224728503693e-01 1.823197154127612629e-01 1.073539276535198650e-01
3.251943909892003326e-01 -1.238096040174756912e-01 2.794332656776235546e-01 -2.983640772312660117e-01
3.254185718579217790e-01 -1.133483627596007376e-01 1.120904343607270759e-02 5.230620628937477923e-01
3.274657069823353472e-01 -1.105484281211669972e-01 1.023567562206770948e-01 1.399967319216868789e-01
3.290303636120411879e-01 -1.075920496729600162e-01 7.823283148529339148e-02 1.478189224103488575e-01
3.284226293829592414e-01 -9.873668649881799098e-02 -3.038671145409846397e-02 4.427681587071010672e-01
3.283846043126741887e-01 -9.312441073323056429e-02 -1.901253514253849891e-03 2.806137882793711125e-01
3.270958949371878255e-01 -8.452748612482738344e-02 -6.443546877431902131e-02 4.298462304201592921e-01
3.254265078856072857e-01 -7.577311263992056456e-02 -8.346935257902636518e-02 4.377186742453405555e-01
3.247098913246449503e-01 -7.125745042984275857e-02 -3.583082804811555527e-02 2.257831105038901609e-01
3.227153699846704304e-01 -6.336638048362421005e-02 -9.972606699872577085e-02 3.945534973109276478e-01
3.214169923851139532e-01 -5.868207108618908596e-02 -6.491887997782316844e-02 2.342154698717561490e-01
3.198104674162495775e-01 -5.373780245978260900e-02 -8.032624844321961666e-02 2.472134313203239175e-01
3.201695054606762958e-01 -5.617431251876990606e-02 1.795190222133634383e-02 -1.218255029493649499e-01
3.179421134573900409e-01 -5.059167686163666688e-02 -1.113696001643125350e-01 2.791317828566619030e-01
3.164629867302911070e-01 -4.822284221903910123e-02 -7.395633635494558433e-02 1.184417321298782411e-01
3.160502289445116242e-01 -5.011300696096260970e-02 -2.063788928897442726e-02 -9.450823709617536816e-02
3.132574085911861150e-01 -4.460053716535725826e-02 -1.396410176662742642e-01 2.756234897802676276e-01
3.114356143527595155e-01 -4.297821360544443192e-02 -9.108971192133116790e-02 8.111617799564144193e-02
3.106896246047776144e-01 -4.557748616753486137e-02 -3.729948739909430544e-02 -1.299636281045214725e-01
3.096108692936138662e-01 -4.765358108061632653e-02 -5.393776555818700913e-02 -1.038047456540731051e-01
3.063538023085885520e-01 -4.297726529571543885e-02 -1.628533492512668768e-01 2.338157892450442588e-01
3.035534486782064945e-01 -4.042504607667242456e-02 -1.400176815191038759e-01 1.276109609521506316e-01
3.017723099299589595e-01 -4.186950981101480312e-02 -8.905693741237796779e-02 -7.222318671711888682e-02
2.996816427733962063e-01 -4.282082637817286735e-02 -1.045333578281380238e-01 -4.756582835790310049e-02
2.972272819461254656e-01 -4.310833047116519046e-02 -1.227180413635383105e-01 -1.437520464961621752e-02
2.936479537261978412e-01 -4.015467050962059914e-02 -1.789664109963813310e-01 1.476829980772295381e-01
2.898122081412036755e-01 -3.686795091108058253e-02 -1.917872792497075374e-01 1.643359799270009969e-01
2.873195202894556211e-01 -3.863000941076649708e-02 -1.246343925874027342e-01 -8.810292498429583841e-02
2.865989466537347541e-01 -4.691600087513431161e-02 -3.602868178604452798e-02 -4.142995732183905599e-01
2.826545969258900670e-01 -4.489072584491556051e-02 -1.972174863922346866e-01 1.012637515109376385e-01
2.774382809059409150e-01 -3.915134092597372106e-02 -2.608158009974566038e-01 2.869692459470920554e-01
2.725489934476794107e-01 -3.504621192043189115e-02 -2.444643729130738796e-01 2.052564502770915233e-01
2.683116858347327494e-01 -3.362212683623166248e-02 -2.118653806473337620e-01 7.120425421001133626e-02
2.636296029337997782e-01 -3.113784074725734277e-02 -2.341041450466498364e-01 1.242143044487159509e-01
2.588942047054485496e-01 -2.888895266249350349e-02 -2.367699114175612629e-01 1.124444042381919084e-01
2.531542637131869999e-01 -2.361791313833758871e-02 -2.869970496130780924e-01 2.635519762077956907e-01
2.474476783610602970e-01 -1.877802661347610994e-02 -2.853292676063358124e-01 2.419943262430739039e-01
2.419335150169985849e-01 -1.484440588548235733e-02 -2.757081672030850528e-01 1.966810363996876476e-01
2.365131397451453177e-01 -1.142936017639892970e-02 -2.710187635926629146e-01 1.707522854541713431e-01
2.320190051306964818e-01 -1.131252966298504012e-02 -2.247067307224417942e-01 5.841525670694458494e-03
2.277299377059364416e-01 -1.204247146794296640e-02 -2.144533712380018442e-01 -3.649709024789633133e-02
2.257518604092464409e-01 -2.077605746340417670e-02 -9.890386483449965793e-02 -4.366792997730604697e-01
2.201233117836358666e-01 -1.739241150472351644e-02 -2.814274312805281064e-01 1.691822979340329991e-01
2.120132376499885007e-01 -5.820730727937201490e-03 -4.055037066823682923e-01 5.785840388393157507e-01
2.060781330761489727e-01 -1.716545601152155709e-03 -2.967552286919764581e-01 2.052092563392522995e-01
1.974949424097041106e-01 1.135061305056966029e-02 -4.291595333222438247e-01 6.533579325860907616e-01
1.926951719010694120e-01 1.171908520147235330e-02 -2.399885254317355721e-01 1.842360754513461263e-02
1.860493538982772033e-01 1.850909291496192696e-02 -3.322909001396109341e-01 3.395003856744786552e-01
1.800485326603497305e-01 2.335225013784770348e-02 -3.000410618963732512e-01 2.421578611442888884e-01
1.765701226576110450e-01 1.994368472173025861e-02 -1.739205001369349413e-01 -1.704282708058722506e-01
1.706667748113264160e-01 2.503238139664848080e-02 -2.951673923142310030e-01 2.544348337459110820e-01
1.653528822468671167e-01 2.845097463295592419e-02 -2.656946282229643574e-01 1.709296618153722247e-01
1.608627850677688820e-01 2.945113865508105014e-02 -2.245048589549118456e-01 5.000820110625632531e-02
1.583040600631903383e-01 2.428997373295441881e-02 -1.279362502289271841e-01 -2.580582461063314903e-01
1.542047604489774626e-01 2.468334558678454346e-02 -2.049649807106431743e-01 1.966859269150628142e-02
1.488076578892968127e-01 2.980904192567108285e-02 -2.698551279840321060e-01 2.562848169443269764e-01
1.457507969852504526e-01 2.738834300572570365e-02 -1.528430452023180619e-01 -1.210349459972689945e-01
1.392180722186213415e-01 3.712781092761389956e-02 -3.266362383314557194e-01 4.869733960944097606e-01
1.342556616770947120e-01 4.202886111336545660e-02 -2.481205270763313375e-01 2.450525092875776578e-01
1.312196191825666103e-01 4.095339028960640060e-02 -1.518021247264054185e-01 -5.377354118795291127e-02
1.308246288504385790e-01 3.146682025279820549e-02 -1.974951660640131279e-02 -4.743285018404099218e-01
1.273415356616633409e-01 3.288233897327080130e-02 -1.741546594387623215e-01 7.077593602362969305e-02
1.240322028133742371e-01 3.414535092061407595e-02 -1.654666424144551340e-01 6.315059736716359395e-02
1.209629416091391463e-01 3.504784096784253206e-02 -1.534630602117544595e-01 4.512450236142276361e-02
1.160737119580929066e-01 4.259026874756546149e-02 -2.444614825523118151e-01 3.771213889861465551e-01
1.125593325774728315e-01 4.603243193659441179e-02 -1.757189690310035080e-01 1.721081594514474455e-01
1.100339671172377021e-01 4.673177592757570692e-02 -1.262682730117561658e-01 3.496719954906460370e-02
1.073969132014807037e-01 4.843157418433970823e-02 -1.318526957878500272e-01 8.498991283820021836e-02
1.068952661750917771e-01 4.353529513458205547e-02 -2.508235131944644425e-02 -2.448139524878827911e-01
1.056167816926243674e-01 4.185622470645509324e-02 -6.392422412337048221e-02 -8.395352140634820826e-02
1.058246311336331763e-01 3.569487235938846592e-02 1.039247205044041555e-02 -3.080676173533312134e-01
1.053641440894250297e-01 3.227996514622226421e-02 -2.302435221040743940e-02 -1.707453606583100580e-01
1.064229723077554923e-01 2.414275724751650809e-02 5.294141091652304620e-02 -4.068603949352878058e-01
1.055394306695512652e-01 2.292350687541346022e-02 -4.417708191021127440e-02 -6.096251860515239374e-02
1.062270220338662613e-01 1.667878540633266349e-02 3.437956821574955635e-02 -3.122360734540398641e-01
1.058482630654055817e-01 1.427930778165930475e-02 -1.893794842303378467e-02 -1.199738812336679783e-01
1.060196780140443690e-01 1.020428273747985351e-02 8.570747431939671618e-03 -2.037512522089724998e-01
1.062296254374243687e-01 6.137026281355927558e-03 1.049737116899981254e-02 -2.033628228061962750e-01
1.059462127052264169e-01 3.828749121034323837e-03 -1.417063660989735865e-02 -1.154138580160801730e-01
1.027117336149011712e-01 1.158982077051778393e-02 -1.617239545162624248e-01 3.880535824741729867e-01
1.012698305114995423e-01 1.341601945272096093e-02 -7.209515517008148466e-02 9.130993411015886352e-02
1.010309622243740629e-01 1.133657778199864512e-02 -1.194341435627398196e-02 -1.039720835361157836e-01
1.033706607557103446e-01 6.575012681861100439e-04 1.169849265668142929e-01 -5.339538256906267710e-01
1.036490273895435688e-01 -3.009030475340637723e-03 1.391833169166148410e-02 -1.833265871763373744e-01
1.002858143354899562e-01 5.647448215022511306e-03 -1.681606527026808795e-01 4.328239345181574271e-01
1.004810665166526590e-01 2.295079102577357415e-03 9.762609058135113260e-03 -1.676184556222576894e-01
1.023486419967354483e-01 -6.700970559847962797e-03 9.337877400413914508e-02 -4.498024831212659724e-01
1.010367787204479034e-01 -4.988579602925927864e-03 -6.559316381437725607e-02 8.561954784610176228e-02
9.928143987710129348e-02 -1.838454162165040727e-03 -8.776694216733074705e-02 1.575062720380443482e-01
9.806536546348451622e-02 -5.453028512876728455e-04 -6.080372068083918224e-02 6.465756554386839494e-02
9.569579741124642491e-02 4.655098741274205087e-03 -1.184784026119046901e-01 2.600200796280939253e-01
9.455755246523221691e-02 5.734645249830784552e-03 -5.691224730071056670e-02 5.397732542782898713e-02
9.437630104334567005e-02 3.641563364320359476e-03 -9.062571094327363797e-03 -1.046540942755212478e-01
9.631176047715421518e-02 -5.586451915810201202e-03 9.677297169042714531e-02 -4.614007640065280191e-01
9.642665481118535553e-02 -8.703368234301544701e-03 5.744716701556962235e-03 -1.558458159245671992e-01
9.521861664613522069e-02 -7.443870514383279895e-03 -6.040190825250686679e-02 6.297488599591324898e-02
9.546733410029679956e-02 -1.122892645746935425e-02 1.243587270807917922e-02 -1.892527971543036813e-01
9.461523432147864177e-02 -1.142477321694844797e-02 -4.260498894090786887e-02 -9.792337973954678976e-03
9.457514906179910474e-02 -1.452873617808743065e-02 -2.004262983976858037e-03 -1.551981480569491201e-01
9.529523902323298878e-02 -2.040421681317964447e-02 3.600449807169437549e-02 -2.937740317546106983e-01
9.420283124090873816e-02 -2.039668460176515680e-02 -5.462038911621235754e-02 3.766105707243561085e-04
9.344257020007276648e-02 -2.178799524732676074e-02 -3.801305204179832031e-02 -6.956553227808016937e-02
9.154623836650538360e-02 -1.961328614054395555e-02 -9.481659167836946345e-02 1.087354553391402939e-01
9.075136353317508897e-02 -2.143921023232925327e-02 -3.974374166651462731e-02 -9.129620458926480941e-02
8.976696116929583358e-02 -2.290631272286846459e-02 -4.922011819396276966e-02 -7.335512452696058006e-02
8.794130574251200760e-02 -2.182278405650626626e-02 -9.128277133919145137e-02 5.417643331810992335e-02
8.436174946875622804e-02 -1.507867878328937941e-02 -1.789778136877888670e-01 3.372052636608443565e-01
8.430416042989503922e-02 -2.049318004596275763e-02 -2.879451943059663233e-03 -2.707250631336688418e-01
8.164987547263008461e-02 -1.736488506056928227e-02 -1.327142478632478972e-01 1.564147492696738584e-01
7.936817882744127972e-02 -1.573439779881069187e-02 -1.140848322594401054e-01 8.152436308792949948e-02
7.856946343587153936e-02 -1.934765448823349762e-02 -3.993576957848683773e-02 -1.806628344711403433e-01
7.836712089863859254e-02 -2.524016668498269347e-02 -1.011712686164729924e-02 -2.946256098374597787e-01
7.504523622912195879e-02 -2.087958610360993519e-02 -1.660942334758315764e-01 2.180290290686378585e-01
7.183124126232809381e-02 -1.716605035835450099e-02 -1.606997483396934989e-01 1.856767872627716198e-01
6.653045544147444257e-02 -6.601313285333594572e-03 -2.650392910426825344e-01 5.282368536510453350e-01
6.513345695272074187e-02 -9.381851448768381910e-03 -6.984992443768495152e-02 -1.390269081717393496e-01
6.353431854123529898e-02 -1.159944402780958492e-02 -7.995692057427200572e-02 -1.108796289520601330e-01
6.142736490837182040e-02 -1.224651048551762822e-02 -1.053476816431737767e-01 -3.235332288540219980e-02
5.658089286622131064e-02 -3.758103640175747967e-03 -2.423236021075254043e-01 4.244203422670940196e-01
5.345840501760687480e-02 -1.177006115756325504e-03 -1.561243924307216258e-01 1.290548762209711153e-01
4.918582590557277201e-02 5.290541927753224238e-03 -2.136289556017051949e-01 3.233774021754775019e-01
4.741884332777170086e-02 3.319630614479315584e-03 -8.834912889005366865e-02 -9.854556566369543358e-02
4.390145657270298069e-02 7.335650555765066763e-03 -1.758693377534361613e-01 2.008009970642875563e-01
4.123655519278150022e-02 8.553223381453417887e-03 -1.332450689960740509e-01 6.087864128441752842e-02
3.827335506129526943e-02 1.089642035884914005e-02 -1.481600065743113870e-01 1.171598488697860874e-01
3.494296041314403495e-02 1.462953915094823525e-02 -1.665197324075618213e-01 1.866559396049547459e-01
3.152944112677710103e-02 1.883721095656801237e-02 -1.706759643183467789e-01 2.103835902809887692e-01
2.924391282086631280e-02 1.946493241940663518e-02 -1.142764152955393353e-01 3.138607314193117559e-02
2.565197545773542989e-02 2.478505129028012177e-02 -1.795968681565441039e-01 2.660059435436743502e-01
2.315942624228972332e-02 2.670125602698865397e-02 -1.246274607722852867e-01 9.581023683542669311e-02
2.141456094034195970e-02 2.643483052999763896e-02 -8.724326509738819513e-02 -1.332127484955068775e-02
1.890789304627102027e-02 2.910554812981272499e-02 -1.253333947035470408e-01 1.335358799907542804e-01
1.748797706337615332e-02 2.847490248179058991e-02 -7.099579914474338227e-02 -3.153228240110675373e-02
1.492175970065587332e-02 3.211324493781310407e-02 -1.283108681360139447e-01 1.819171228011256525e-01
1.232871907777692219e-02 3.626788484172493998e-02 -1.296520311439475492e-01 2.077319951955917399e-01
1.117487133260505576e-02 3.602089126728450635e-02 -5.769238725859333894e-02 -1.234967872202166750e-02
1.168640039349275357e-02 3.060453865646742266e-02 2.557645304438491141e-02 -2.708176305408541706e-01
1.054259997299838124e-02 3.121539134786608174e-02 -5.719002102471860971e-02 3.054263456993300263e-02
9.771455004730934465e-03 3.097724684872533996e-02 -3.855724841337231090e-02 -1.190722495703708250e-02
1.034708255776421032e-02 2.658257527970763964e-02 2.878137765166383089e-02 -2.197335784508850642e-01
1.013060772745476290e-02 2.523249152011599813e-02 -1.082374151547241259e-02 -6.750418797958210315e-02
1.110582775116157432e-02 2.017559628209956990e-02 4.876100118534055367e-02 -2.528447619008213909e-01
1.264811764379709762e-02 1.346625025895397364e-02 7.711449463177619257e-02 -3.354673011572797958e-01
1.345522254868443401e-02 9.435853748756339171e-03 4.035524524436678862e-02 -2.015198255098817615e-01
1.233082254441004305e-02 1.208964493477919511e-02 -5.622000021371957590e-02 1.326895593011427621e-01
1.167963684004359216e-02 1.329660475411518876e-02 -3.255928521832257561e-02 6.034799096679965835e-02
1.239418647497350298e-02 1.004451628965953233e-02 3.572748174649556518e-02 -1.626044232227828179e-01
1.168663849549094955e-02 1.175516324678613396e-02 -3.537739897412765788e-02 8.553234785633007098e-02
1.156845008750648565e-02 1.162091947539662697e-02 -5.909420399223194731e-03 -6.712188569475349698e-03
1.140223795645164788e-02 1.180454085720332620e-02 -8.310606552741904227e-03 9.181069090334986055e-03
1.204181132848702526e-02 9.410347689598062143e-03 3.197866860176889342e-02 -1.197096583802632203e-01
1.396784813216198420e-02 2.776540979828915137e-03 9.630184018374793320e-02 -3.316903354884573329e-01
1.605290171878792291e-02 -4.355738873668895533e-03 1.042526793312968797e-01 -3.566139926748905231e-01
1.647483888945380434e-02 -5.896278020840259662e-03 2.109685853329404392e-02 -7.702695735856818215e-02
1.693387991293153830e-02 -7.640293928608044884e-03 2.295205117388677066e-02 -8.720079538838924893e-02
1.355907095238508692e-02 3.528076949097075886e-03 -1.687404480273226037e-01 5.584185438852560246e-01
1.479069872300533758e-02 -8.995260421257433164e-04 6.158138853101252641e-02 -2.213801495611409376e-01
1.605040803843344951e-02 -5.431558325710444252e-03 6.298546577140566594e-02 -2.266016141792350502e-01
1.647106049177945314e-02 -7.184993271138271319e-03 2.103262266730022978e-02 -8.767174727139134816e-02
1.733791439882100341e-02 -1.054751190046612254e-02 4.334269535207754820e-02 -1.681259314663925419e-01
1.790824755180080163e-02 -1.304189774342997578e-02 2.851665764898989042e-02 -1.247192921481926342e-01
1.514926544348414034e-02 -4.408497361561838565e-03 -1.379491054158330510e-01 4.316700190934068537e-01
1.571717520158485634e-02 -7.131911984245316652e-03 2.839548790503584885e-02 -1.361707311341738835e-01
1.478466452572197234e-02 -4.855742105631862329e-03 -4.662553379314418600e-02 1.138084939306727439e-01
1.309518151302762126e-02 -7.633013130275891761e-05 -8.447415063471755414e-02 2.389705987164551515e-01
1.202453553472992466e-02 2.598422203879143140e-03 -5.353229891488482661e-02 1.337376167590950959e-01
1.188549448721141696e-02 2.143874666019051148e-03 -6.952052375925346639e-03 -2.272737689300460828e-02
1.194942254009574018e-02 1.029231868346821991e-03 3.196402644216124120e-03 -5.573213988361145482e-02
1.291553008992521803e-02 -3.133284024974983088e-03 4.830537749147385124e-02 -2.081257946660902414e-01
1.196872305174655898e-02 -8.417799283779521698e-04 -4.734035190893293860e-02 1.145752048298515346e-01
1.214500849026726483e-02 -2.375132251977715454e-03 8.814271926035295579e-03 -7.666761617998815725e-02
1.340942415867349760e-02 -7.632601938891585280e-03 6.322078342031160758e-02 -2.628734843456934644e-01
1.415193823273192333e-02 -1.121686310237667190e-02 3.712570370292128663e-02 -1.792130581742543138e-01
1.413943612695834837e-02 -1.238557737828350352e-02 -6.251052886787206164e-04 -5.843571379534154286e-02
1.382830925244861626e-02 -1.270494132874436764e-02 -1.555634372548661548e-02 -1.596819752304320938e-02
1.177350905559958194e-02 -7.275169436437235911e-03 -1.027400098424517128e-01 2.714885946153565710e-01
1.015923116247879204e-02 -3.441061339611660875e-03 -8.071389465603950875e-02 1.917054048412787370e-01
8.685460727203109244e-03 -1.321990632864233559e-04 -7.368852176378416774e-02 1.654431138162618664e-01
8.366077215786109009e-03 -7.456269013734656602e-04 -1.596917557085000133e-02 -3.067139190435211327e-02
7.687935713689053943e-03 -1.508413010628295884e-04 -3.390707510485273246e-02 2.973928001553180489e-02
7.454385516628875101e-03 -1.067545442540702039e-03 -1.167750985300893690e-02 -4.583520707389361626e-02
7.793318686112337551e-03 -3.941077794227887746e-03 1.694665847417312771e-02 -1.436766175843592896e-01
7.483918653281664869e-03 -4.664592309194439540e-03 -1.547000164153364971e-02 -3.617572574832757237e-02
6.408677566626270854e-03 -2.850268742641635239e-03 -5.376205433276969731e-02 9.071617832764021505e-02
6.404118821103770356e-03 -4.709332726638236662e-03 -2.279372761250161861e-04 -9.295319919983006940e-02
4.232212153881261853e-03 7.267223333861415682e-04 -1.085953333611254235e-01 2.718027530012189219e-01
3.025769009543543241e-03 2.891820167517113269e-03 -6.032215721688592713e-02 1.082548917065485894e-01
